CODIGO,Unnamed: 1,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
07-05-0035-43,,07-009,SOLOLA,NAHUALA,EORM,"CASERIO CHUIMAZA, ALDEA XEJUYUP",45288347,MANUEL CHOVӎ GUACHIAC,JUAN GUARCHAJ PACHECO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0036-43,,07-010,SOLOLA,NAHUALA,EORM,CASERIO CHUINAHUALATE,51124594,MANUEL IXTӓ MS,SARA MARROQU͎ IXMAT|/td>,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0037-43,,07-026,SOLOLA,NAHUALA,EORM,"CASERIO CHUISAJCABA, ALDEA PAQUILA",45331098,FAUSTINO TZOC MARROQUIN,ANTONIA MERCEDES ECOQUIJ CHOX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0038-43,,07-009,SOLOLA,NAHUALA,EORM,"CASERIO CHUITUJ, ALDEA XEJUYUP",45109640,MANUEL CHOVӎ GUACHIAC,ANTONIO GUARCHAJ CAJTUNAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0039-43,,07-029,SOLOLA,NAHUALA,EORM,"CASERIO TZAMJUYUP, ALDEA XOJOLA",42439355,MANUEL CUC SOHOM,ANTONIA MS CAJTUNAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0040-43,,07-007,SOLOLA,NAHUALA,EORM,CASERIO CHUANAHUALA,46800674,DAVID FERNANDO PAZ LOPEZ,V̓TOR HIPӌITO IXMAT`TAMBRIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0041-43,,07-009,SOLOLA,NAHUALA,EORM,CASERIO PAKIM ALDEA XEJUYUP,53489268,MANUEL CHOVӎ GUACHIAC,MANUEL GUARCHAJ Y GUARCHAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0042-43,,07-018,SOLOLA,NAHUALA,EORM,"CASERIO PASAC, ALDEA PALACAL",30245603,IDELFONSO JERӎIMO AMBROCIO TAMBRIZ,CATARINA LOPEZ CAJTUNAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0043-43,,07-004,SOLOLA,NAHUALA,EORM,CASERIO XEABAJ II SANTA RITA ALDEA PACOXOM,40839014,V̓TOR MIGUEL MENCHڠMENCHڼ/td>,JONAS MACARIO TZOC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0044-43,,07-007,SOLOLA,NAHUALA,EORM,CASERIO TZAM Q AAM,49535381,DAVID FERNANDO PAZ LOPEZ,DIEGO EDUARDO GUARCHAJ TZEP,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0045-43,,07-032,SOLOLA,NAHUALA,EORM,CASERIO CHIRIJCAJA II,45740927,MOISɓ ISRAEL SAQU̓ JOJ,DOMINGO TZIAC TӼ/td>,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0046-43,,07-007,SOLOLA,NAHUALA,EORM,CASERIO SACASIGUAN,53790010,DAVID FERNANDO PAZ LOPEZ,MARTHA ROCENDA QUEM`CHOC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0047-43,,07-007,SOLOLA,NAHUALA,EORM,CASERIO CHUICHA ALDEA TZAMJUYUP,49652252,DAVID FERNANDO PAZ LOPEZ,MAŔ REGINA CAJTUNAJ CARRILLO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0048-43,,07-026,SOLOLA,NAHUALA,EORM,"CASERIO XOLCAJA, ALDEA PAQUILA",38852937,FAUSTINO TZOC MARROQUIN,JUANA MARIA VERONICA ECOQUIJ CHOX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0049-43,,07-018,SOLOLA,NAHUALA,EORM,"CASERIO CHICOTIYAB, ALDEA PAQUILA",42599267,IDELFONSO JERӎIMO AMBROCIO TAMBRIZ,MARIA BENEDICTA TAMBRIZ SAC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0050-42,,07-029,SOLOLA,NAHUALA,EODP ANEXA A EORM,"ALDEA XOJOLA, BOCA COSTA",59898031,MANUEL CUC SOHOM,PASCUALA DE JESUS COTIY SOHOM,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0051-45,,07-009,SOLOLA,NAHUALA,INEB,ALDEA XEJUYUP,54442883,MANUEL CHOVӎ GUACHIAC,ANA MARIA LOPEZ COTIY,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0052-45,,07-007,SOLOLA,NAHUALA,INEB,1A. AVENIDA 8A-062 ZONA 3,46823170,DAVID FERNANDO PAZ LOPEZ,HONORIA DE JESړ TUJ TZAJ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0053-46,,07-007,SOLOLA,NAHUALA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,1RA. AVENIDA A-062 ZONA 3,30694648,DAVID FERNANDO PAZ LOPEZ,DANIEL TZEP CHAVEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0055-45,,07-007,SOLOLA,NAHUALA,INEB DE TELESECUNDARIA,CASERIO PACHUTIQUIM,32054912,DAVID FERNANDO PAZ LOPEZ,PEDRO IXMAT`IXMAT|/td>,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0056-45,,07-007,SOLOLA,NAHUALA,INEB DE TELESECUNDARIA,CASERIO PALANQUIX LOMA,,DAVID FERNANDO PAZ LOPEZ,DIEGO JORGE CHOVӎ GUARCHAJ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0057-45,,07-018,SOLOLA,NAHUALA,INEB DE TELESECUNDARIA,"CASERIO SOHOMIP, ALDEA PALACAL",49565766,IDELFONSO JERӎIMO AMBROCIO TAMBRIZ,JESUS CHOX CARRILLO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0059-43,,07-010,SOLOLA,NAHUALA,EORM,"CASERIO LA INDEPENDENCIA, ALDEA CHUACHINUP",47623305,MANUEL IXTӓ MS,DIEGO TZAPUT GUARCHAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0060-41,,07-010,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO LA INDEPENDENCIA, ALDEA CHUACHINUP",,MANUEL IXTӓ MS,DIEGO TZAPUT GUARCHAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0061-43,,07-007,SOLOLA,NAHUALA,EORM,CANTON PALANQUIX COTIYAB,40390527,DAVID FERNANDO PAZ LOPEZ,ANTONIA IGNACIA CUC GUARCHAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0062-43,,07-007,SOLOLA,NAHUALA,EORM,CASERIO XOLJUYUP,47380503,DAVID FERNANDO PAZ LOPEZ,FRANCISCA ALICIA CHAVAJAY VELSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0063-43,,07-007,SOLOLA,NAHUALA,EORM,CASERIO XEPATUJ RABARIC,59054356,DAVID FERNANDO PAZ LOPEZ,CATARINA EULALIA GUARCHAJ TZOC DE IQUIQUE,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0065-41,,07-006,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO CHIRIJCAJA II,45740927,LESTER FRANCISCO PUAC COCHOY,DOMINGO TZIAC TӼ/td>,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0067-42,,07-007,SOLOLA,NAHUALA,CENTRO DE EDUCACION INICIAL BILINGUE INTERCULTURAL (CEIBI) JE LALAJ ETAMANIK,CASERIO CHIKIX,32521806,DAVID FERNANDO PAZ LOPEZ,MANUEL XUM GUARCHAJ,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0068-42,,07-007,SOLOLA,NAHUALA,CENTRO DE EDUCACION INICIAL BILINGUE INTERCULTURAL (CEIBI) NAB E NA OJ,CASERIO TZAMQ AAM,49535381,DAVID FERNANDO PAZ LOPEZ,DIEGO EDUARDO GUARCHAJ TZEP,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0069-42,,07-007,SOLOLA,NAHUALA,CENTRO DE EDUCACION INICIAL BILINGUE INTERCULTURAL (CEIBI) NAB E NOJB Č,ALDEA TZANJUYUB,55947470,DAVID FERNANDO PAZ LOPEZ,ISABEL SUSANA SAC GӍEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0071-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO CHOPOP ABAJ,,DAVID FERNANDO PAZ LOPEZ,LUIS MARCELINO GӍEZ IXMAT|/td>,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0073-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO XEPATUJ RABARIC,59054356,DAVID FERNANDO PAZ LOPEZ,CATARINA EULALIA GUARCHAJ TZOC DE IQUIQUE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0074-41,,07-009,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO XEZAC-ABAJ, ALDEA XEJUYUP",42300251,MANUEL CHOVӎ GUACHIAC,NICOLAS IXQUIER TZIQUIN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0075-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CANTON PALANQUIX COTIYAB,40390527,DAVID FERNANDO PAZ LOPEZ,ANTONIA IGNACIA CUC GUARCHAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0076-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO CHUANAHUALA,48766434,DAVID FERNANDO PAZ LOPEZ,V̓TOR HIPӌITO IXMAT`TAMBRIZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0077-41,,07-009,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO CHUITUJ, ALDEA XEJUYUP",58443022,MANUEL CHOVӎ GUACHIAC,ANTONIO GUARCHAJ CAJTUNAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0078-41,,07-009,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO CHUIMAZA, ALDEA XEJUYUP",45288377,MANUEL CHOVӎ GUACHIAC,JUAN GUARCHAJ PACHECO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0079-41,,07-009,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO PACANAL I, SECTOR A, ALDEA XEJUYUP",30341559,MANUEL CHOVӎ GUACHIAC,ANTONIO TAMBRIZ TZIQU͎,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0082-42,,07-007,SOLOLA,NAHUALA,CENTRO DE EDUCACION INICIAL BILINGUE INTERCULTURAL (CEIBI) K AK TIJOB AL UNAWAL NA OJ,ALDEA TZUCUBAL,47347259,DAVID FERNANDO PAZ LOPEZ,BALTAZAR COJ SIPAC,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0083-42,,07-007,SOLOLA,NAHUALA,CENTRO DE EDUCACION INICIAL BILINGUE INTERCULTURAL (CEIBI) NAB E IJA,SECTOR CENTRAL CANTON PATZIJ,40279261,DAVID FERNANDO PAZ LOPEZ,PEDRO GUACHIAC TAMBRIZ,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0084-42,,07-007,SOLOLA,NAHUALA,CENTRO DE EDUCACION INICIAL BILINGUE INTERCULTURAL (CEIBI) K EMB AL NOJB AL,"SECTOR III, CASERIO CHUICULLIL",,DAVID FERNANDO PAZ LOPEZ,OLGA MARINA MENCHU JUAREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0086-42,,07-007,SOLOLA,NAHUALA,CENTRO DE EDUCACION INICIAL BILINGUE INTERCULTURAL (CEIBI) TIKONEJIK RECH ACHIK,"SECTOR CHUIB E, CANTON PALANQUIX TAMBRIZAB",51843689,DAVID FERNANDO PAZ LOPEZ,DIEGO EMILIO COCOM GUARCHAJ,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0087-42,,07-007,SOLOLA,NAHUALA,CENTRO DE EDUCACION INICIAL BILINGUE INTERCULTURAL (CEIBI) NAB E TIJOB AL,"SECTOR CENTRAL, CANTON PATZIJ",31130705,DAVID FERNANDO PAZ LOPEZ,LEONARDO GERӎIMO PUAC PUAC,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0088-41,,07-010,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO CHUINAHUALATE, ALDEA CHUACHINUP",,MANUEL IXTӓ MS,SARA MARROQU͎ IXMAT|/td>,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0091-43,,07-007,SOLOLA,NAHUALA,EORM,"CASERIO PACAMPOSANTO, ALDEA PACHUTIQUIM",32663469,DAVID FERNANDO PAZ LOPEZ,MAT́S COJ AJڼ/td>,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0092-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CANTON CHUIPATUJ,32058350,DAVID FERNANDO PAZ LOPEZ,MARIA GUARCHAJ SOHOM,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0093-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EOUM,1A. AVENIDA 8A-062 ZONA 3,31613152,DAVID FERNANDO PAZ LOPEZ,MAŔ FAVIANA JAM͎EZ CHOVӎ,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0094-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PACHIPAC,49719580,DAVID FERNANDO PAZ LOPEZ,ELENA ANGELINA SAC GUACHIAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0095-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO QUIACASIGUAN,31839820,DAVID FERNANDO PAZ LOPEZ,WALTER CRUZ GUARCHAJ Y GUARCHAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0096-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PALANQUIX LOMA,,DAVID FERNANDO PAZ LOPEZ,LUIS TAX BAQUIAX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0097-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CANTON PATZIJ,40279261,DAVID FERNANDO PAZ LOPEZ,PEDRO GUACHIAC TAMBRIZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0098-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO CHIRIJRAXON,53757328,DAVID FERNANDO PAZ LOPEZ,MANUELA GUARCHAJ CHOC DE IXTOS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0099-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PALANQUIX GUACHIAQUIB,45543495,DAVID FERNANDO PAZ LOPEZ,MANUEL LEANDRO BALUX COTIY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0100-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO XEPATUJ,57801818,DAVID FERNANDO PAZ LOPEZ,NAZARIA JUANA JAM͎EZ TZEP,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0101-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO CHUICULLIL,49740741,DAVID FERNANDO PAZ LOPEZ,OLGA MARINA MENCHU JUAREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0102-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PATZITE TIERRA FRIA,49163490,DAVID FERNANDO PAZ LOPEZ,MANUELA VIRGINIA SAC GUACHIAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0103-41,,07-006,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO CHIRIJCAJA,57757535,LESTER FRANCISCO PUAC COCHOY,CANDIDA VERAL͠YAXON SAZO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0105-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,ALDEA TZUCUBAL,47347259,DAVID FERNANDO PAZ LOPEZ,BALTAZAR COJ SIPAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0107-41,,07-009,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PACANAL II ALDEA XEJUYUP,40151590,MANUEL CHOVӎ GUACHIAC,DINORA XUM GUARCHAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0108-41,,07-018,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO PASAJQUIM, ALDEA PALACAL",49098107,IDELFONSO JERӎIMO AMBROCIO TAMBRIZ,JUAN CAYETANO TAMBRIZ TAHAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0109-41,,07-018,SOLOLA,NAHUALA,ANEXO A EORM,"CASERIO LACAL TZUCUBAL, ALDEA PALACAL",37740075,IDELFONSO JERӎIMO AMBROCIO TAMBRIZ,ELENA RAXULEU AMBROCIO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0110-41,,07-009,SOLOLA,NAHUALA,COPB ANEXO A EORM TECUN UMAN,ALDEA XEJUYUP,41939095,MANUEL CHOVӎ GUACHIAC,CATARINA TZAPUT GUACHIAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0111-41,,07-010,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PACULAM ALDEA XEJUYUP,,MANUEL IXTӓ MS,PATRICIO TZEP AMBROCIO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0112-41,,07-018,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO CHIVAQUIB, ALDEA PALACAL",42347602,IDELFONSO JERӎIMO AMBROCIO TAMBRIZ,CRISTOBAL MS ORDOхZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0113-41,,07-029,SOLOLA,NAHUALA,COPB ANEXO A EORM,ALDEA XOJOLA,59898031,MANUEL CUC SOHOM,PASCUALA DE JESUS COTIY SOHOM,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0114-41,,07-018,SOLOLA,NAHUALA,COPB ANEXO A EORM,"CASERIO PATZITE, ALDEA PALACAL",33281876,IDELFONSO JERӎIMO AMBROCIO TAMBRIZ,JUAN EĹS TAHY Y TAHY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0115-41,,07-018,SOLOLA,NAHUALA,ANEXO A EORM,ALDEA PALACAL,45267606,IDELFONSO JERӎIMO AMBROCIO TAMBRIZ,NICOLAS MAS SAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0116-41,,07-004,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO SANTA RITA TZAMCOTOM,45498677,V̓TOR MIGUEL MENCHڠMENCHڼ/td>,SANTOS SABINO CHOX AJTZALAM,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0117-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PALANQUIX TAMBRIZAB,51843689,DAVID FERNANDO PAZ LOPEZ,DIEGO EMILIO COCOM GUARCHAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0118-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO RACANTACAJ,53858043,DAVID FERNANDO PAZ LOPEZ,TELESFORA CATARINA TZAJ CHOX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0119-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO XIQUIX,32521806,DAVID FERNANDO PAZ LOPEZ,MANUEL XUM GUARCHAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0120-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PARRAXQUIM,31130705,DAVID FERNANDO PAZ LOPEZ,LEONARDO GERӎIMO PUAC PUAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0121-41,,07-004,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PANIMAJA,59978600,V̓TOR MIGUEL MENCHڠMENCHڼ/td>,BALTAZAR FERM͎ CARRILLO SAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0122-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO XOLCAJA,41273976,DAVID FERNANDO PAZ LOPEZ,LUIS MARDOQUEO CHOX TAMBRIZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0123-41,,07-007,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PASAJQUIM,46328779,DAVID FERNANDO PAZ LOPEZ,MANUEL ESTANISLAO XOCOL AJQUͼ/td>,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0124-41,,07-014,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO PALA,37016819,FRANCISCO AARӎ MATUL MɎDEZ,LORENZO TZEP GUARCHAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
07-05-0125-41,,07-009,SOLOLA,NAHUALA,COPB ANEXO A EORM,CASERIO MAXANIJA ALDEA XEJUYUP,48928973,MANUEL CHOVӎ GUACHIAC,LORENZO JAVIER TAHAY GUARCHAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOL|/td>
