CODIGO,Unnamed: 1,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
19-01-0988-43,,19-004,ZACAPA,ZACAPA,EORM,CASERIO EL ZAPOTAL,57489489.0,FLORIDALMA GARCIA LUNA DE HICHOS,ANDREA JAZM͎ GARĆ RAM͒EZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-0989-42,,19-002,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA AGUA BLANCA,30512846.0,MARIA ELENA GARCIA CONTRERAS DE QUINTO,HECTOR GEOVANY LOYO CASTAхDA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-0990-42,,19-003,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA TAPATA,42617980.0,AURA LORENA CANTORAL AGUSTIN,KARLA CELESTE VARGAS GARĆ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-0991-42,,19-003,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA CERRO GRANDE,59639979.0,AURA LORENA CANTORAL AGUSTIN,WILIAN ENRIQUE MONROY CALDERӎ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-0992-43,,19-004,ZACAPA,ZACAPA,EORM,ALDEA LOS LIMONES,59951695.0,FLORIDALMA GARCIA LUNA DE HICHOS,OSCAR ABEL SOLIS OLIVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1012-46,,19-019,ZACAPA,ZACAPA,"CENTRO EDUCATIVO JUVENIL CATӌICO ""NUESTRA SEяRA DE FTIMA""",12 CALLE A 14-03 ZONA 1,79410382.0,HUGO WILFREDO VARGAS CHACON,FIDIAS ROBERTO MONROY LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1016-42,,19-004,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA POLJA,35440760.0,FLORIDALMA GARCIA LUNA DE HICHOS,MIRIAM DEL CARMɎ PINEDA INTERIANO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1017-42,,19-002,ZACAPA,ZACAPA,EODP,COLONIA JUAN PABLO II,42127455.0,MARIA ELENA GARCIA CONTRERAS DE QUINTO,MARIA DE LOURDES PELAEZ PORTILLO,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-01-1032-42,,19-002,ZACAPA,ZACAPA,ESCUELA OFICIAL DE PRVULOS ANEXA A EORM,"ALDEA PIE DE LA CUESTA ZACAPA, ZACAPA",41081390.0,MARIA ELENA GARCIA CONTRERAS DE QUINTO,EMIRSHA WALESKA SANTILLANA NOVA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1033-42,,19-003,ZACAPA,ZACAPA,CEIN -PAIN- ANEXO A EORM,ALDEA EL FRUTILLO,30794602.0,AURA LORENA CANTORAL AGUSTIN,MARLENY ESPERANZA ESTRADA Y ESTRADA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1061-45,,19-003,ZACAPA,ZACAPA,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO -NUFED- NO. 199,ALDEA GUADALUPE,56966845.0,AURA LORENA CANTORAL AGUSTIN,CARLOS ISAIAS RESULEU FELIPE,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1065-45,,19-004,ZACAPA,ZACAPA,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO.239,ALDEA CAMALOTE,57556589.0,FLORIDALMA GARCIA LUNA DE HICHOS,BERTA MEJ́ SNCHEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-01-1081-46,,19-019,ZACAPA,ZACAPA,INSTITUTO TECNOLOGICO DE NORORIENTE -ITECNOR-,"LLANOS DE LA FRAGUA, ALDEA LA FRAGUA, KM. 148 CARRETERA QUE CONDUCE DE ZACAPA A HUITE.",78230482.0,HUGO WILFREDO VARGAS CHACON,ELIZABETH BEATRIZ ALVAREZ CORDӎ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-01-1082-42,,19-019,ZACAPA,ZACAPA,COLEGIO CRISTIANO PRIVADO MIXTO OASIS (OASIS CHRISTIAN SCHOOL),"RESIDENCIALES EL VALLE, BARRIO LA ESTACIӎ ZONA 2",79416325.0,HUGO WILFREDO VARGAS CHACON,KELLY BRISSEYDA ORELLANA DE LEӎ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1093-42,,19-004,ZACAPA,ZACAPA,CEIN -PAIN-,ALDEA LAS CAсS,45487115.0,FLORIDALMA GARCIA LUNA DE HICHOS,GLORIA LIZZETH VELSQUEZ VEGA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1109-43,,19-019,ZACAPA,ZACAPA,COLEGIO CRISTIANO PRIVADO MIXTO OASIS (OASIS CHRISTIAN SCHOOL),"RESIDENCIALES EL VALLE, BARRIO LA ESTACIӎ ZONA 2",79416325.0,HUGO WILFREDO VARGAS CHACON,KELLY BRISSEYDA ORELLANA DE LEӎ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1115-42,,19-004,ZACAPA,ZACAPA,CEIN -PAIN-,ALDEA EL COROZO,33188612.0,FLORIDALMA GARCIA LUNA DE HICHOS,NATHALIE MAYTEE RAM͒EZ MORALES,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1121-42,,19-002,ZACAPA,ZACAPA,CEIN -PAIN- ANEXO A EORM,ALDEA EL PINALITO,45158782.0,MARIA ELENA GARCIA CONTRERAS DE QUINTO,MATILDE NINETH DUARTE GӍEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1138-43,,19-004,ZACAPA,ZACAPA,EORM,COLONIA PUEBLO MODELO,54678834.0,FLORIDALMA GARCIA LUNA DE HICHOS,ELDA NOHEM͠LӐEZ PACHECO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1148-45,,19-003,ZACAPA,ZACAPA,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO.502,ALDEA CERRO CHIQUITO,49484618.0,AURA LORENA CANTORAL AGUSTIN,MAŔ ELIZABETH ESTɖEZ MORALES,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1158-42,,19-004,ZACAPA,ZACAPA,CENTRO DE EDUCACION INTEGRAL -PAIN-,COLONIA PUEBLO MODELO,47567727.0,FLORIDALMA GARCIA LUNA DE HICHOS,HEIDY JANINA VENTURA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1161-42,,19-003,ZACAPA,ZACAPA,ESCUELA OFICIAL DE PRVULOS ANEXA A EORM,ALDEA GUADALUPE,41600208.0,AURA LORENA CANTORAL AGUSTIN,ALEJANDRA CAROLINA HICHOS SALGUERO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1164-42,,19-003,ZACAPA,ZACAPA,EODP ANEXA A EORM,CASERIO ALBALLERITOS,41330144.0,AURA LORENA CANTORAL AGUSTIN,ERICK GEOVANI CRUZ CASTELLӎ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1183-42,,19-019,ZACAPA,ZACAPA,"""CENTRO EDUCATIVO PARA ESTUDIANTES CON DISCAPACIDAD VISUAL Y AUDITIVA, REGIONAL DE ORIENTE """,16 CALLE FINAL CON CALZADA RAMIRO DE LEON CARPIO ZACAPA,79412712.0,HUGO WILFREDO VARGAS CHACON,ANDREA VIRGINIA ANTӎ PINEDA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1243-42,,19-004,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA EL GUINEAL,30284878.0,FLORIDALMA GARCIA LUNA DE HICHOS,BELSY CAROLINA RUIZ RUANO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1244-42,,19-004,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA MONTE OSCURO,53809295.0,FLORIDALMA GARCIA LUNA DE HICHOS,DAMARIS JULISSA LUCERO RAMIREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1245-42,,19-004,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA LOS LIMONES,59951695.0,FLORIDALMA GARCIA LUNA DE HICHOS,OSCAR ABEL SOLIS OLIVA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1246-42,,19-004,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA RIO LAS CAсS,30840618.0,FLORIDALMA GARCIA LUNA DE HICHOS,JOSUɠHERLINDO RAMOS HERNNDEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1247-42,,19-004,ZACAPA,ZACAPA,EODP ANEXA A EORM,ALDEA EL ZAPOTAL,57489489.0,FLORIDALMA GARCIA LUNA DE HICHOS,ANDREA JAZM͎ GARĆ RAM͒EZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0001-46,,19-005,ZACAPA,ESTANZUELA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5TA. AVENIDA 04-00 ZONA 1 BARRIO ARRIBA,47629095.0,EDNA EDITH RAMIREZ CORDON,IVONNE HERENIA BORJA ROJAS DE COMAPA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-02-0002-45,,19-005,ZACAPA,ESTANZUELA,INEB,5A.AVENIDA 04-00 ZONA 1,37565430.0,EDNA EDITH RAMIREZ CORDON,ENELDA MERCEDES PORTILLO CABRERA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-02-0007-42,,19-005,ZACAPA,ESTANZUELA,EODP,BARRIO SANTA CECILIA,50188486.0,EDNA EDITH RAMIREZ CORDON,ALIS ROXANA BERBɎ LӐEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0008-43,,19-005,ZACAPA,ESTANZUELA,EOUM,BARRIO SANTA CECILIA,59274196.0,EDNA EDITH RAMIREZ CORDON,ESTELA MARGARITA ALDANA DE PAZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0009-45,,19-005,ZACAPA,ESTANZUELA,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO -NUFED- NO. 491,ALDEA TRES PINOS,42171716.0,EDNA EDITH RAMIREZ CORDON,ELVA NOHEM͠CALDERӎ RAM͒EZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0010-45,,19-005,ZACAPA,ESTANZUELA,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO -NUFED- NO. 77 JULIO CESAR GIRӎ PORTILLO,ALDEA CHISPAN,58007997.0,EDNA EDITH RAMIREZ CORDON,YESSICA JOHANA PAZ LINARES,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0012-42,,19-005,ZACAPA,ESTANZUELA,EODEE,BARRIO ARRIBA,41739353.0,EDNA EDITH RAMIREZ CORDON,MELANNIE IRANIA PINTO SOSA,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-02-0013-43,,19-005,ZACAPA,ESTANZUELA,ESCUELA OFICIAL DE EDUCACIӎ ESPECIAL,BARRIO ARRIBA,46726946.0,EDNA EDITH RAMIREZ CORDON,KAREN NATHALY SAAVEDRA SOSA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-02-0014-45,,19-018,ZACAPA,ESTANZUELA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX-,ALDEA CHISPAN,39794718.0,MAYRA MARIVEL LOPEZ HERNANDEZ,CLAUDIA PATRICIA FAJARDO ORELLANA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-02-0015-42,,19-005,ZACAPA,ESTANZUELA,EODP,BARRIO LAS ROSITAS,48384588.0,EDNA EDITH RAMIREZ CORDON,BLANCA MAŔ CANAHU͠FRANCO,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-02-0016-42,,19-005,ZACAPA,ESTANZUELA,EODP,ALDEA CHISPAN,37571573.0,EDNA EDITH RAMIREZ CORDON,NIDIA YESENIA MORALES MALDONADO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-02-0017-45,,19-018,ZACAPA,ESTANZUELA,CENTRO DE EDUCACION EXTRAESCOLAR-CEEX-,ALDEA SAN NICOLAS ESTANZUELA,39794718.0,MAYRA MARIVEL LOPEZ HERNANDEZ,CLAUDIA PATRICIA FAJARDO ORELLANA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-02-0018-45,,19-005,ZACAPA,ESTANZUELA,"INEB ""JULIO CɓAR GIRӎ PORTILLO""",BARRIO LA LAGUNA I,40549619.0,EDNA EDITH RAMIREZ CORDON,BRENDA ELIZABETH PAZ BETANCOURTH,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
19-02-0019-46,,19-005,ZACAPA,ESTANZUELA,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,BARRIO LA LAGUNA I,56433255.0,EDNA EDITH RAMIREZ CORDON,LESBIA ELIZABETH LӐEZ MɎDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
19-02-0021-43,,19-005,ZACAPA,ESTANZUELA,ESCUELA OFICIAL DE EDUCACIӎ ESPECIAL,ALDEA CHISPN,31664395.0,EDNA EDITH RAMIREZ CORDON,SULMA BERAL͠ROCA HUALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-02-0022-45,,19-005,ZACAPA,ESTANZUELA,COLEGIO BILING܅ ESTANZUELENSE,BARRIO CANDELARIA ESTANZUELA,79335117.0,EDNA EDITH RAMIREZ CORDON,KREM ROSSINA GALDMEZ GALDMEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-02-0087-42,,19-005,ZACAPA,ESTANZUELA,EODP,4 CALLE Y 4 AVENIDA 4-20 ZONA 1,50197398.0,EDNA EDITH RAMIREZ CORDON,ODILIA BEATRIZ ARBIZڠCHACӎ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0088-43,,19-005,ZACAPA,ESTANZUELA,EOUN,BARRIO ARRIBA,79335988.0,EDNA EDITH RAMIREZ CORDON,BYRON DAGOBERTO OLIVA FAJARDO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0089-43,,19-005,ZACAPA,ESTANZUELA,EOUV JOSE AGAPITO CASTAхDA,BARRIO ARRIBA,79335250.0,EDNA EDITH RAMIREZ CORDON,LISBETH AURORA CABRERA CHACӎ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0090-43,,19-005,ZACAPA,ESTANZUELA,EORM,ALDEA CHISPAN,54608087.0,EDNA EDITH RAMIREZ CORDON,MARCO ANTONIO SNCHEZ DE PAZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0091-43,,19-005,ZACAPA,ESTANZUELA,EORM,ALDEA EL GUAYABAL,42846658.0,EDNA EDITH RAMIREZ CORDON,ERVITA ROZMARI MONZON MATA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0092-43,,19-005,ZACAPA,ESTANZUELA,EORM,ALDEA SAN NICOLAS,54779775.0,EDNA EDITH RAMIREZ CORDON,WILLIAN AMILCAR CERVANTES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0093-43,,19-005,ZACAPA,ESTANZUELA,EORM,ALDEA TRES PINOS,58423491.0,EDNA EDITH RAMIREZ CORDON,YɓICA MANUELA CABRERA CRUZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0095-45,,19-005,ZACAPA,ESTANZUELA,INEB CON ORIENTACION AGROPECUARIA,BARRIO LAS ROSITAS,79335127.0,EDNA EDITH RAMIREZ CORDON,MAYRA SUCELI PINTO CABRERA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0312-42,,19-005,ZACAPA,ESTANZUELA,COLEGIO PRIVADO MIXTO MARIA DE LA ESPERANZA,BARRIO EL CENTRO ZONA 1,79336336.0,EDNA EDITH RAMIREZ CORDON,ALBA YOLLETTE ORELLANA LӐEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0320-43,,19-005,ZACAPA,ESTANZUELA,COLEGIO PRIVADO MIXTO MARIA DE LA ESPERANZA,BARRIO EL CENTRO ZONA 1,79336336.0,EDNA EDITH RAMIREZ CORDON,ANA MAŔ JIMɎEZ PINTO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0341-45,,19-005,ZACAPA,ESTANZUELA,COLEGIO PRIVADO MIXTO MARIA DE LA ESPERANZA,BARRIO EL CENTRO ZONA 1,79336336.0,EDNA EDITH RAMIREZ CORDON,EMILIO JOSɠARREAZA PORTILLO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-02-0614-42,,19-005,ZACAPA,ESTANZUELA,CEIN -PAIN-,ALDEA CHISPAN,57171054.0,EDNA EDITH RAMIREZ CORDON,ROSA CECILIA CABRERA ALDANA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0744-42,,19-005,ZACAPA,ESTANZUELA,EODP,BARRIO LAS CANCHITAS,55128431.0,EDNA EDITH RAMIREZ CORDON,DABEIRA WALESKA MAR͎ DE PAZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0783-42,,19-005,ZACAPA,ESTANZUELA,EODP,ALDEA EL GUAYABAL,56206857.0,EDNA EDITH RAMIREZ CORDON,JAZM͎ ROC͏ CHACӎ VENTURA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0784-42,,19-005,ZACAPA,ESTANZUELA,EODP,ALDEA SAN NICOLAS,49680300.0,EDNA EDITH RAMIREZ CORDON,MARLEN CORINA CABRERA CRUZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0833-42,,19-005,ZACAPA,ESTANZUELA,CEIN -PAIN-,ALDEA TRES PINOS,56205467.0,EDNA EDITH RAMIREZ CORDON,MAŔ ADELA PORTILLO CABRERA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-0912-43,,19-005,ZACAPA,ESTANZUELA,EOUM,BARRIO LAS CANCHITAS,54299202.0,EDNA EDITH RAMIREZ CORDON,SUSANA MARISA CASASOLA SOSA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-1010-42,,19-005,ZACAPA,ESTANZUELA,EUMP,BARRIO GUADALUPE,51662378.0,EDNA EDITH RAMIREZ CORDON,SILVIA YADIRA CORDON MORALES,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-1038-43,,19-005,ZACAPA,ESTANZUELA,EOUM,BARRIO GUADALUPE,47790872.0,EDNA EDITH RAMIREZ CORDON,SILVIA JANETTE FUENTES RAMIREZ DE PEREZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-1083-42,,19-005,ZACAPA,ESTANZUELA,COLEGIO BILINGUE ESTANZUELENSE,BARRIO CANDELARIA,79335117.0,EDNA EDITH RAMIREZ CORDON,KREM ROSSINA GALDMEZ GALDMEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-1084-43,,19-005,ZACAPA,ESTANZUELA,COLEGIO BILINGUE ESTANZUELENSE,BARRIO CANDELARIA,79335117.0,EDNA EDITH RAMIREZ CORDON,KREM ROSSINA GALDMEZ GALDMEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-1187-42,,19-005,ZACAPA,ESTANZUELA,EODP,BARRIO EL CENTRO,42048433.0,EDNA EDITH RAMIREZ CORDON,ANA CRISTINA CABRERA VSQUEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-02-1188-46,,19-005,ZACAPA,ESTANZUELA,INSTITUTO TECNOLOGICO POR COOPERATIVA DE ENSEсNZA,"4TA. AVENIDA ZONA 4, BARRIO SAN CAYETANO",79336167.0,EDNA EDITH RAMIREZ CORDON,ALAND RAڌ ARELLANO CHEG܉N,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-03-0001-43,,19-006,ZACAPA,RIO HONDO,EORM,ALDEA SANTA ROSALIA MARMOL,40239223.0,JORGE FRANCISCO ZABALETA MENDEZ,SAڌ OBDULIO CABRERA GRAMAJO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-03-0002-43,,19-006,ZACAPA,RIO HONDO,EORM,ALDEA MORAN,55136096.0,JORGE FRANCISCO ZABALETA MENDEZ,KIMBERLY GABRIELA CASTILLO CABRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-03-0003-43,,19-006,ZACAPA,RIO HONDO,EORM,CASER͏ PUENTE MRMOL ALDEA SANTA CRUZ,47140582.0,JORGE FRANCISCO ZABALETA MENDEZ,YESSICA LETICIA MATTA ROLDAN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-03-0004-46,,19-006,ZACAPA,RIO HONDO,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,BARRIO EL CENTRO,79330273.0,JORGE FRANCISCO ZABALETA MENDEZ,AURA ELIZABETH MORALES MART͎EZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-03-0005-46,,19-006,ZACAPA,RIO HONDO,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED",ALDEA EL ROSARIO,36902267.0,JORGE FRANCISCO ZABALETA MENDEZ,INGRID MARISOL ARCHILA CASTAхDA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-03-0006-45,,19-006,ZACAPA,RIO HONDO,INEB DE TELESECUNDARIA,ALDEA LAS POZAS,47850709.0,JORGE FRANCISCO ZABALETA MENDEZ,ROSA ESTELA MERLOS VSQUEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-03-0008-42,,19-006,ZACAPA,RIO HONDO,EODP ANEXA A EORM,ALDEA LAS DELICIAS,40464675.0,JORGE FRANCISCO ZABALETA MENDEZ,OSCAR OVIDIO LӐEZ MOLINA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-03-0009-42,,19-006,ZACAPA,RIO HONDO,EODP ANEXA A EORM,ALDEA MORAN,55136096.0,JORGE FRANCISCO ZABALETA MENDEZ,KIMBERLY GABRIELA CASTILLO CABRERA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-03-0010-42,,19-006,ZACAPA,RIO HONDO,EODP ANEXA A EORM,ALDEA SANTA ROSALIA MARMOL,40239223.0,JORGE FRANCISCO ZABALETA MENDEZ,SAڌ OBDULIO CABRERA GRAMAJO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
