CODIGO,Unnamed: 1,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
08-01-1762-43,,08-006,TOTONICAPAN,TOTONICAPAN,EORM,ALDEA CHIMENTE,45940500,RENE OSWALDO TOYOM JUAREZ,NICOLS FEDERICO ROBLES TZOC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1767-42,,08-004,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM,CANTON JUCHANEP,30032822,FRANCISCO RECINO XALIX SAY,JOSɠ BULUX TZUL,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1769-42,,08-003,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM RAFAEL ALVAREZ OVALLE,ALDEA CHUCULJUYUP,58881047,OSCAR MOISɓ LACN ALVAREZ,JOSɠPEDRO GARCIA LACN,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1774-43,,08-002,TOTONICAPAN,TOTONICAPAN,EORM,ALDEA CHIPUAC,35305700,JOSɠVICTOR CHAMORRO HUITZ,CARLOS FLORENCIO PɒEZ TAX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1776-41,,08-005,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,PARAJE PACAPOX CANTON CHIYAX,57617855,ROBERTO APARICIO RECINOS VALDEZ,MAŔ TOMASA TAHAY TAHAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1814-45,,08-004,TOTONICAPAN,TOTONICAPAN,IEBC INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,CANTON CHOTACAJ,32969646,FRANCISCO RECINO XALIX SAY,MIGUEL SERAPIO GUTIɒREZ GARĆ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),TOTONICAPN
08-01-1815-42,,08-001,TOTONICAPAN,TOTONICAPAN,"EODP ZONA 1 ""ARɖALO BARRIOS""",4A AVENIDA 3-25 ZONA 1 TOTONICAPN,53227899,MIGUEL AJPOP VSQUEZ,GABIANA CARLOTA VSQUEZ VSQUEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1819-42,,08-003,TOTONICAPAN,TOTONICAPAN,EODP ANEXA EORM,"PARAJE PORTAZUELA, CANTӎ PAXTOCA",49503918,OSCAR MOISɓ LACN ALVAREZ,ROSA SEBASTIANA TZUL TAX,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1820-42,,08-002,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM,CANTON CHUIXCHIMAL,40149024,JOSɠVICTOR CHAMORRO HUITZ,IRIS ARACELY DE LEӎ ROMERO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1821-42,,08-001,TOTONICAPAN,TOTONICAPAN,EODP,4A. CALLE 6AV. ZONA 4,,MIGUEL AJPOP VSQUEZ,DAISY CLARISSA TZUL RODR͇UEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1825-45,,08-003,TOTONICAPAN,TOTONICAPAN,IEBC INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,ALDEA CHUANOJ,45482450,OSCAR MOISɓ LACN ALVAREZ,YESENIA MICAELA CUA IXCHAJCHAL,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1889-45,,08-003,TOTONICAPAN,TOTONICAPAN,INEB DE TELESECUNDARIA,CANTON PAXTOCA,58257306,OSCAR MOISɓ LACN ALVAREZ,VILMA APOLONIA PONCIO SAPӎ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1905-45,,08-004,TOTONICAPAN,TOTONICAPAN,INSTITUTO BASICO POR COOPERATIVA,CANTON POXLAJUJ,49810151,FRANCISCO RECINO XALIX SAY,LUIS MATEO DE LEӎ CASTRO,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1917-43,,08-003,TOTONICAPAN,TOTONICAPAN,EORM JUSTO RUFINO BARRIOS,PARAJE COXOM CANTON PATZARAJMAC,58012008,OSCAR MOISɓ LACN ALVAREZ,GREGORIO MELCHOR TZUNڎ GUTIERREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1918-43,,08-001,TOTONICAPAN,TOTONICAPAN,EORM TECUN UMAN,CANTON CHIYAX,30467466,MIGUEL AJPOP VSQUEZ,NOɠELISEO CITALN BARRENO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1949-43,,08-003,TOTONICAPAN,TOTONICAPAN,EORM,ALDEA PAXTOCA,53952889,OSCAR MOISɓ LACN ALVAREZ,VELIA ALEJANDRA LӐEZ ORDӑEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1968-45,,08-002,TOTONICAPAN,TOTONICAPAN,IEBC INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,SECTOR 2-61 ALDEA NIMASAC,30877161,JOSɠVICTOR CHAMORRO HUITZ,JOSɠARNULFO VSQUEZ AJPOP,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),TOTONICAPN
08-01-1969-45,,08-001,TOTONICAPAN,TOTONICAPAN,IEBC INSTITUTO BASICO POR COOPERATIVA CANTON CHIYAX TOTONICAPAN,CANTON CHIYAX,58673447,MIGUEL AJPOP VSQUEZ,JESړ ENCARNACIӎ PUC CHAMORRO,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),TOTONICAPN
08-01-1973-45,,08-002,TOTONICAPAN,TOTONICAPAN,IEBC INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,CANTON QUIACQUIX,30422152,JOSɠVICTOR CHAMORRO HUITZ,ROSA ESTHER MONROY CANIZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1974-41,,08-006,TOTONICAPAN,TOTONICAPAN,COPB ANEXO EORM,PARAJE PAMACZUL ALDEA MACZUL,45651567,RENE OSWALDO TOYOM JUAREZ,JUAN CARLOS YAX CU|/td>,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1975-41,,08-003,TOTONICAPAN,TOTONICAPAN,COPB ANEXO EORM JESUS CARRANZA JUAREZ,CANTON CHUISUC,51217062,OSCAR MOISɓ LACN ALVAREZ,MӎICA ANTONIETA PɒEZ TZAQUITZAL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1977-45,,08-003,TOTONICAPAN,TOTONICAPAN,INSTITUTO BASICO POR COOPERATIVA,ALDEA CHUATROJ,77615341,OSCAR MOISɓ LACN ALVAREZ,REGINO JUAN VSQUEZ COLOP,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1982-45,,08-006,TOTONICAPAN,TOTONICAPAN,INSTITUTO BSICO POR COOPERATIVA,ZONA 1 PARAJE CHUIPACHEC,49003876,RENE OSWALDO TOYOM JUAREZ,NERY WELINTON AJPACAJ`BATZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-1984-45,,08-004,TOTONICAPAN,TOTONICAPAN,INSTITUTO BASICO POR COOPERATIVA,CANTON JUCHANEP,58215203,FRANCISCO RECINO XALIX SAY,CARLOS ABINADAB BATZ TZUNڎ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2032-42,,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO CRISTIANO LA BENDICION,COLONIA LA BENDICION,51694592,MIGUEL AJPOP VASQUEZ,WENDA ARELY RUIZ MORALES,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2033-43,,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO CRISTIANO LA BENDICION,COLONIA LA BENDICION,51694592,MIGUEL AJPOP VASQUEZ,WENDA ARELY RUIZ MORALES,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2091-42,,08-004,TOTONICAPAN,TOTONICAPAN,CEIN -PAIN-,ALDEA NIMAPA,49151269,FRANCISCO RECINO XALIX SAY,LUZ PATRICIA TAX GARĆ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2106-45,,08-001,TOTONICAPAN,TOTONICAPAN,IEBC INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,PARAJE XENAJTAJUYUP CANTON CHIYAX,47757579,MIGUEL AJPOP VSQUEZ,OLGA MARINA CUA CUA,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2110-46,,08-024,TOTONICAPAN,TOTONICAPAN,INSTITUTO TɃNICO EN COMPUTACIӎ TOTONICAPENSE I.T.C.T,11AV. 9-48 ZONA 3,77665135,MIGUEL AJPOP VASQUEZ,TERESA DE JESړ VELIZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2181-41,,08-002,TOTONICAPAN,TOTONICAPAN,ANEXO A EORM,ALDEA CHIPUAC,33305700,JOSɠVICTOR CHAMORRO HUITZ,CARLOS FLORENCIO PɒEZ TAX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2185-42,,08-001,TOTONICAPAN,TOTONICAPAN,EODP,"CHUXOLJUYUP SECTOR 2, CANTON CHUIXCHIMAL",33647287,MIGUEL AJPOP VSQUEZ,ANGɌICA ROSARIO PɒEZ NORATO,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),TOTONICAPN
08-01-2215-42,,08-005,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM DR. MARIANO GALVEZ,ALDEA BARRANECHE,32075177,ROBERTO APARICIO RECINOS VALDEZ,JULIO SANTOS TAX CANASTUJ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2216-45,,08-005,TOTONICAPAN,TOTONICAPAN,IEBC INSTITUTO BASICO POR COOPERATIVA,PARAJE CHUIPEC CANTON PANQUIX,32463409,ROBERTO APARICIO RECINOS VALDEZ,ODILIA ROXANA GARĆ PUAC,BASICO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2217-45,,08-003,TOTONICAPAN,TOTONICAPAN,INSTITUTO DE EDUCACIӎ BSICA POR COOPERATIVA,"PARAJE COXOM, DEL CANTӎ PATZARAJMAC",45341306,OSCAR MOISɓ LACN ALVAREZ,JOSɠNOLBERTO CASTRO SIC,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2218-45,,08-024,TOTONICAPAN,TOTONICAPAN,INSTITUTO TɃNICO EN COMPUTACIӎ TOTONICAPENSE I.T.C.T,11AV. 9-48 ZONA 3,77665135,MIGUEL AJPOP VASQUEZ,TERESA DE JESړ VELIZ REYES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2225-42,,08-002,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM CENTRO AMERICA,CANTON PASAJOC,49388950,JOSɠVICTOR CHAMORRO HUITZ,LUZ ARGENTINA JUREZ ORDӑEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2230-46,,08-001,TOTONICAPAN,TOTONICAPAN,ESCUELA NORMAL DE EDUCACION FISICA,FINAL ZONA 2 PARAJE PARRAMON,41140029,MIGUEL AJPOP VSQUEZ,PEDRO NICOLAS ALVAREZ IXCAQUIC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),TOTONICAPN
08-01-2233-43,,08-004,TOTONICAPAN,TOTONICAPAN,EORM,CANTON JUCHANEP,56962530,FRANCISCO RECINO XALIX SAY,PAOLA JOHANA CHAVALOC SOCH,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2234-46,,08-001,TOTONICAPAN,TOTONICAPAN,INSTITUTO DE BACHILLERATO EN COMPUTACION,"17 AVENIDA 2-250 ZONA 2, TOTONICAPAN TOTONICAPAN",46190931,MIGUEL AJPOP VSQUEZ,SARA ESTELA CU`DE LEӎ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2236-41,,08-002,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,ALDEA NIMASAC,,JOSɠVICTOR CHAMORRO HUITZ,ADRIN ESTEBAN TAX TZIC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2245-46,,08-001,TOTONICAPAN,TOTONICAPAN,ESCUELA NORMAL PRIMARIA BILINGUE INTERCULTURAL ADSCRITA A LA ENRO,ZONA 5 PARAJE PARRAMON,42108091,MIGUEL AJPOP VSQUEZ,JUAN VIRGILIO GARĆ VSQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2248-42,,08-001,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM TECUN UMAN,CANTON CHIYAX,30467466,MIGUEL AJPOP VSQUEZ,NOɠELISEO CITALN BARRENO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2249-45,,08-002,TOTONICAPAN,TOTONICAPAN,INSTITUTO DE EDUCACIӎ BASICA POR COOPERATIVA,CANTON CHIPUAC,46838925,JOSɠVICTOR CHAMORRO HUITZ,PEDRO DAVID TZOC PUC,BASICO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2251-45,,08-001,TOTONICAPAN,TOTONICAPAN,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA,CANTON XANTUN,45012968,MIGUEL AJPOP VSQUEZ,JUAN PEDRO GARĆ GARĆ,BASICO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2264-42,,08-003,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM JOSE CRUZ PACHECO TAHAY,CANTON CHUICRUZ,43016571,OSCAR MOISɓ LACN ALVAREZ,HɃTOR BENJAM͎ GARĆ T͕,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2310-42,,08-005,TOTONICAPAN,TOTONICAPAN,EODP,ALDEA LA CONCORDIA,46836610,ROBERTO APARICIO RECINOS VALDEZ,JUANA HERMELINDA CUTZ BATZ DE BULUX,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),TOTONICAPN
08-01-2311-42,,08-005,TOTONICAPAN,TOTONICAPAN,EODP,ALDEA BARRANECHE,50320702,ROBERTO APARICIO RECINOS VALDEZ,EMILIANA PAULA YAX TALɼ/td>,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),TOTONICAPN
08-01-2337-45,,08-001,TOTONICAPAN,TOTONICAPAN,COLEGIO EVANGELICO GUATEMALA,2A. CALLE 12-35 ZONA 2,77662045,MIGUEL AJPOP VSQUEZ,CARLOS SAMUEL TAX VELSQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2341-45,,08-004,TOTONICAPAN,TOTONICAPAN,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA,ALDEA NIMAPA,57189923,FRANCISCO RECINO XALIX SAY,SILVERIO MARGARITO PU TAX,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2379-46,,08-024,TOTONICAPAN,TOTONICAPAN,INSTITUTO TɃNICO EN COMPUTACIӎ TOTONICAPENSE I.T.C.T,11AV. 9-48 ZONA 3,77665135,MIGUEL AJPOP VASQUEZ,TERESA DE JESړ VELIZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2380-42,,08-002,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM,ALDEA NIMASAC,46736979,JOSɠVICTOR CHAMORRO HUITZ,LUIS GARĆ T͕,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2381-42,,08-003,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM JUSTO RUFINO BARRIOS,PARAJE COXOM CANTON PATZARAJMAC,58012008,OSCAR MOISɓ LACN ALVAREZ,GREGORIO MELCHOR TZUNڎ GUTIERREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2404-42,,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO PRIVADO MIXTO LA SEMILLA,11 AVENIDA 2-40 ZONA 2,77667181,MIGUEL AJPOP VASQUEZ,EMILIO FRANCISCO GARĆ AJUCUM,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2405-42,,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO PRIVADO MIXTO EL SHADAI,5A. CALLE 5-00 ZONA 4,47335749,MIGUEL AJPOP VASQUEZ,JESړ CRISTINA LӐEZ TZOC,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2406-43,,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO PRIVADO MIXTO LA SEMILLA,11 AVENIDA 2-40 ZONA 2,77667181,MIGUEL AJPOP VASQUEZ,EMILIO FRANCISCO GARĆ AJUCUM,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2407-43,,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO PRIVADO MIXTO EL SHADAI,8A. CALLE 5-00 ZONA 4,47335749,MIGUEL AJPOP VASQUEZ,JESړ CRISTINA LӐEZ TZOC,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2408-41,,08-002,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CANTON QUIACQUIX,45160736,JOSɠVICTOR CHAMORRO HUITZ,EDILMA RAMONA TZUL TZUL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2411-45,,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO PRIVADO MIXTO EL SHADAI,8A. CALLE 5-00 ZONA 4,47335749,MIGUEL AJPOP VASQUEZ,JESړ CRISTINA LӐEZ TZOC,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2422-42,,08-002,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM HECTOR NUILA ARREAGA,ALDEA VASQUEZ,45183562,JOSɠVICTOR CHAMORRO HUITZ,JULIO NICOLS PɒEZ TZOC,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2424-45,,08-005,TOTONICAPAN,TOTONICAPAN,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA,PARAJE CHUICAXTUN CANTON CHIYAX,30553605,ROBERTO APARICIO RECINOS VALDEZ,ANA ERLINDA CU`YAX,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2430-45,,08-002,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,CANTON PASAJOC,50944262,JOSɠVICTOR CHAMORRO HUITZ,CAMILO VICENTE ACABAL GUINEA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2431-45,,08-003,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,CANTON CHUICRUZ,33096814,OSCAR MOISɓ LACN ALVAREZ,JUAN PABLO PɒEZ TZOC.,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2434-45,,08-002,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,CASERIO LA LIBERTAD ALDEA VASQUEZ,46875917,JOSɠVICTOR CHAMORRO HUITZ,EDUARDO CASI`PONCIO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2435-45,,08-005,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,ALDEA LA ESPERANZA,51974104,ROBERTO APARICIO RECINOS VALDEZ,VICTORINA SABINA CUA GARCIA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2436-45,,08-004,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,CANTON COJXAC,35378980,FRANCISCO RECINO XALIX SAY,ZULMA MARIELA TZUNڎ GARĆ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2438-45,,08-006,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,CASERIO PASAJOC ALDEA MACZUL,57583706,RENE OSWALDO TOYOM JUAREZ,EDDY SANTIAGO TORRES AJXUP,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2440-45,,08-006,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,PARAJE CHUICAJ`ALDEA TZANIXNAM I,46008020,RENE OSWALDO TOYOM JUAREZ,ELENA YOLANDA ALVARADO TZUL,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2443-45,,08-003,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,CANTON CHUISUC,35883555,OSCAR MOISɓ LACN ALVAREZ,PAULINA OFELIA GUTIɒREZ ALVAREZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2445-45,,08-003,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,CANTON PAXTOCA,52030447,OSCAR MOISɓ LACN ALVAREZ,JUAN EĹS PUAC VSQUEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2448-45,,08-003,TOTONICAPAN,TOTONICAPAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,CANTON XESACMALJA,45435737,OSCAR MOISɓ LACN ALVAREZ,FELISA ANGELA VSQUEZ VSQUEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2457-45,,08-024,TOTONICAPAN,TOTONICAPAN,INSTITUTO TɃNICO EN COMPUTACIӎ TOTONICAPENSE I.T.C.T,11AV. 9-48 ZONA 3,77665135,MIGUEL AJPOP VASQUEZ,TERESA DE JESړ VELIZ REYES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2472-41,,08-006,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,ALDEA CHIMENTE,45940500,RENE OSWALDO TOYOM JUAREZ,NICOLS FEDERICO ROBLES TZOC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2487-43,,08-005,TOTONICAPAN,TOTONICAPAN,EORM,"CANTON RANCHO DE TEJA, PARAJE XEMAM",55650910,ROBERTO APARICIO RECINOS VALDEZ,MARIANO ABELINO GUTIɒREZ GUTIɒREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
08-01-2501-41,,08-005,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,"CANTON RANCHO DE TEJA, PARAJE XEMAM",55650910,ROBERTO APARICIO RECINOS VALDEZ,MARIANO ABELINO GUTIɒREZ GUTIɒREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPN
